"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WYCCBUS","201610","0.109","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201611","0.103","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201612","0.131","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201613","1.213","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201701","0.104","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201702","0.101","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201703","0.153","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201704","0.136","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201705","0.121","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201706","0.097","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201707","0.074","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201708","0.053","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201709","0.103","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201710","0.137","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201711","0.128","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201712","0.12","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201713","1.328","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201801","0.16","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201802","0.14","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201803","0.168","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201804","0.146","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201805","0.124","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201806","0.125","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201807","0.088","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201808","0.099","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201809","0.11","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201810","0.137","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201811","0.147","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201812","0.14","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201813","1.584","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201901","0.156","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201902","0.138","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201903","0.153","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201904","0.154","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201905","0.128","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201906","0.109","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201907","0.096","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201908","0.084","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201909","0.123","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201910","0.153","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201911","0.147","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201912","0.152","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","201913","1.591","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202001","0.136","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202002","0.142","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202003","0.15","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202004","0.154","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202005","0.131","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202006","0.131","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202007","0.089","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202008","0.098","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202009","0.107","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202010","0.106","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202011","0.122","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202012","0.105","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202013","1.472","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202101","0.122","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202102","0.111","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202103","0.17","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202104","0.144","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202105","0.123","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202106","0.102","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202107","0.073","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202108","0.103","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202109","0.118","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202110","0.129","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202111","0.147","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202112","0.141","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202113","1.484","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202201","0.152","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202202","0.153","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202203","0.165","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202204","0.167","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202205","0.142","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202206","0.112","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202207","0.085","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202208","0.067","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202209","0.083","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202210","0.108","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"WYCCBUS","202211","0.155","8","Wind Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","194913","19.986","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195013","19.075","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195113","18.198","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195213","17.114","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195313","15.738","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195413","15.17","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195513","14.706","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195613","14.018","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195713","13.33","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195813","13.089","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","195913","12.298","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196013","11.868","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196113","11.146","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196213","10.63","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196313","10.165","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196413","9.46","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196513","8.858","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196613","8.617","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196713","8.325","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196813","8.136","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","196913","7.86","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197013","7.534","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197113","7.19","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197213","7.19","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197301","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197302","0.515","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197303","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197304","0.551","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197305","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197306","0.551","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197307","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197308","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197309","0.551","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197310","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197311","0.551","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197312","0.57","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197313","6.708","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197401","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197402","0.538","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197403","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197404","0.577","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197405","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197406","0.577","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197407","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197408","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197409","0.577","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197410","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197411","0.577","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197412","0.596","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197413","7.018","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197501","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197502","0.619","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197503","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197504","0.663","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197505","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197506","0.663","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197507","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197508","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197509","0.663","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197510","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197511","0.663","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197512","0.685","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197513","8.067","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197601","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197602","0.721","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197603","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197604","0.746","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197605","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197606","0.746","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197607","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197608","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197609","0.746","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197610","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197611","0.746","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197612","0.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197613","9.099","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197701","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197702","0.789","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197703","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197704","0.845","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197705","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197706","0.845","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197707","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197708","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197709","0.845","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197710","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197711","0.845","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197712","0.874","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197713","10.286","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197801","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197802","0.908","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197803","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197804","0.973","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197805","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197806","0.973","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197807","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197808","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197809","0.973","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197810","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197811","0.973","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197812","1.005","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197813","11.834","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197901","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197902","1.06","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197903","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197904","1.135","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197905","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197906","1.135","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197907","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197908","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197909","1.135","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197910","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197911","1.135","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197912","1.173","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","197913","13.812","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198001","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198002","1.664","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198003","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198004","1.721","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198005","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198006","1.721","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198007","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198008","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198009","1.721","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198010","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198011","1.721","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198012","1.779","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198013","21","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198101","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198102","1.615","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198103","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198104","1.73","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198105","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198106","1.73","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198107","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198108","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198109","1.73","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198110","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198111","1.73","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198112","1.788","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198113","21.05","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198201","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198202","1.698","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198203","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198204","1.819","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198205","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198206","1.819","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198207","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198208","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198209","1.819","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198210","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198211","1.819","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198212","1.88","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198213","22.13","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198301","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198302","1.709","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198303","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198304","1.831","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198305","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198306","1.831","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198307","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198308","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198309","1.831","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198310","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198311","1.831","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198312","1.892","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198313","22.276","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198401","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198402","1.771","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198403","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198404","1.832","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198405","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198406","1.832","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198407","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198408","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198409","1.832","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198410","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198411","1.832","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198412","1.893","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198413","22.351","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198501","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198502","1.87","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198503","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198504","2.003","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198505","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198506","2.003","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198507","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198508","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198509","2.003","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198510","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198511","2.003","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198512","2.07","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198513","24.374","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198601","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198602","2.107","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198603","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198604","2.257","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198605","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198606","2.257","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198607","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198608","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198609","2.257","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198610","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198611","2.257","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198612","2.333","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198613","27.464","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198701","2.509","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198702","2.266","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198703","2.509","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198704","2.428","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198705","2.509","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198706","2.428","9","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
