"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNRCBUS","202112","693.992","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202113","4888.389","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202201","997.011","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202202","825.652","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202203","611.944","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202204","404.037","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202205","208.055","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202206","128.329","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202207","114.597","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202208","106.988","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202209","118.691","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202210","251.142","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NNRCBUS","202211","536.974","2","Natural Gas Consumed by the Residential Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"PARCBUS","194913","1106.568","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195013","1322.42","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195113","1461.449","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195213","1501.301","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195313","1510.642","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195413","1644.005","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195513","1767.285","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195613","1853.019","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195713","1800.865","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195813","1964.488","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","195913","1953.891","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196013","2227.541","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196113","2293.263","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196213","2398.966","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196313","2414.599","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196413","2325.972","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196513","2432.426","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196613","2422.336","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196713","2527.832","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196813","2655.227","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","196913","2705.504","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197013","2725.57","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197113","2748.504","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197213","2868.221","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197301","436.524","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197302","375.271","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197303","283.826","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197304","205.865","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197305","167.688","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197306","121.185","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197307","118.175","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197308","132.21","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197309","142.873","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197310","200.309","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197311","272.693","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197312","344.451","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197313","2801.069","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197401","356.856","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197402","319.999","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197403","261.1","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197404","194.618","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197405","140.667","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197406","114.323","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197407","112.643","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197408","114.573","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197409","145.253","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197410","204.927","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197411","240.261","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197412","349.303","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197413","2554.524","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197501","334.806","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197502","305.341","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197503","264.851","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197504","218.291","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197505","142.917","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197506","122.318","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197507","107.831","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197508","117.495","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197509","144.912","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197510","173.802","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197511","205.279","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197512","341.594","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197513","2479.439","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197601","396.084","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197602","304.431","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197603","261.33","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197604","178.614","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197605","156.165","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197606","135.688","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197607","116.099","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197608","117.897","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197609","137.643","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197610","191.814","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197611","301.949","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197612","406.259","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197613","2703.974","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197701","479.54","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197702","358.206","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197703","246.998","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197704","172.109","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197705","155.772","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197706","131.026","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197707","120.26","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197708","127.689","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197709","139.132","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197710","191.967","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197711","217.88","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197712","341.381","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197713","2681.96","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197801","344.726","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197802","332.637","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197803","289.366","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197804","167.566","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197805","163.841","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197806","134.262","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197807","120.18","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197808","149.8","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197809","153.941","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197810","199.803","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197811","234.428","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197812","317.602","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197813","2608.152","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197901","314.175","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197902","294.305","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197903","213.496","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197904","151.145","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197905","127.866","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197906","104.78","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197907","100.115","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197908","112.065","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197909","116.068","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197910","153.456","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197911","182.569","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197912","229.183","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","197913","2099.222","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198001","253.852","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198002","218.305","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198003","168.52","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198004","110.648","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198005","103.683","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198006","91.305","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198007","75.554","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198008","72.767","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198009","91.487","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198010","141.988","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198011","173.814","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198012","232.507","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198013","1734.431","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198101","270.926","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198102","180.259","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198103","127.159","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198104","84.251","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198105","84.383","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198106","73.769","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198107","68.113","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198108","75.558","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198109","77.9","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198110","141.094","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198111","154.345","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198112","193.697","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198113","1531.454","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198201","198.83","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198202","148.749","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198203","153.762","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198204","142.317","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198205","96.385","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198206","74.78","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198207","58.45","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198208","67.055","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198209","103.383","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198210","114.242","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198211","106.36","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198212","169.609","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198213","1433.921","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198301","171.953","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198302","141.348","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198303","143.147","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198304","121.279","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198305","79.862","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198306","75.79","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198307","69.12","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198308","78.935","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198309","74.043","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198310","92.496","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198311","121.327","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198312","184.555","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198313","1353.854","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198401","222.637","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198402","146.16","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198403","172.761","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198404","121.576","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198405","100.263","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198406","81.465","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198407","81.19","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198408","92.052","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198409","99.267","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198410","104.418","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198411","143.204","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198412","166.086","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198413","1531.079","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198501","210.241","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198502","180.244","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198503","147.108","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198504","105.747","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198505","90.749","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198506","82.578","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198507","80.916","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198508","92.57","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198509","94.417","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198510","121.771","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198511","142.848","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198512","216.402","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198513","1565.59","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198601","205.327","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198602","184.667","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198603","161.592","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198604","113.406","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198605","101.555","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198606","80.008","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198607","84.675","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198608","94.498","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198609","90.165","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198610","120.558","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198611","132.387","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198612","172.13","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198613","1540.968","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198701","197.735","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198702","166.78","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198703","165.445","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198704","118.745","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198705","100.833","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198706","91.76","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198707","93.609","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198708","88.951","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198709","103.714","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198710","145.725","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198711","150.939","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198712","192.792","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198713","1617.027","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198801","216.887","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198802","188.599","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198803","172.829","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198804","122.083","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198805","107.176","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198806","89.823","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198807","99.003","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198808","102.993","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198809","106.243","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198810","132.686","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198811","148.505","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198812","188.345","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198813","1675.173","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198901","193.833","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198902","170.993","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198903","169.116","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198904","122","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198905","104.008","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198906","97.727","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198907","88.826","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198908","105.626","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198909","105.858","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198910","126.755","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198911","152.495","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198912","223.514","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","198913","1660.751","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199001","156.742","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199002","143.965","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199003","129.115","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199004","108.015","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199005","94.937","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199006","87.685","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199007","85.375","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199008","96.974","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199009","96.22","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199010","110.682","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199011","126.454","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199012","158.471","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199013","1394.634","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199101","181.124","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199102","137.295","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199103","133.154","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199104","105.278","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199105","89.413","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199106","83.194","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199107","85.396","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199108","84.901","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199109","82.253","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199110","107.61","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199111","131.128","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199112","160.599","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199113","1381.345","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199201","176.4","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199202","143.153","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199203","140.096","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199204","112.037","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199205","89.779","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199206","83.81","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199207","83.761","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199208","77.097","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199209","103.322","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199210","109.387","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199211","128.348","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199212","167.366","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199213","1414.557","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199301","167.121","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199302","161.835","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199303","159.107","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199304","119.652","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199305","95.704","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199306","89.175","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199307","89.452","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199308","97.646","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199309","94.164","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199310","87.145","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199311","119.444","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199312","159.051","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
"PARCBUS","199313","1439.497","3","Petroleum Consumed by the Residential Sector","Trillion Btu"
